Year,Month,Date,Region,Temp,Above 35,Burnoff,Hectares burned,Region Hectares,Hectare Percent Burnt,Bushfire,Severe Bushfire
1997,7,1/07/1997,7,14.5,0,0,0,454337,0,0,0
1997,8,1/08/1997,7,15.1,0,0,0,454337,0,0,0
1997,9,1/09/1997,7,17.5,0,0,0,454337,0,0,0
1997,10,1/10/1997,7,22.4,0,0,0,454337,0,0,0
1997,11,1/11/1997,7,27.1,4,0,0,454337,0,0,0
1997,12,1/12/1997,7,28.9,2,0,3,454337,0.000660303,1,0
1998,1,1/01/1998,7,30.1,4,0,0,454337,0,0,0
1998,2,1/02/1998,7,30.1,4,0,0,454337,0,0,0
1998,3,1/03/1998,7,27.9,5,0,0,454337,0,0,0
1998,4,1/04/1998,7,20.7,0,0,0,454337,0,0,0
1998,5,1/05/1998,7,19.2,0,0,0,454337,0,0,0
1998,6,1/06/1998,7,15.4,0,0,0,454337,0,0,0
1998,7,1/07/1998,7,13.8,0,0,0,454337,0,0,0
1998,8,1/08/1998,7,16.3,0,0,0,454337,0,0,0
1998,9,1/09/1998,7,20.0,0,0,0,454337,0,0,0
1998,10,1/10/1998,7,22.0,1,0,0,454337,0,0,0
1998,11,1/11/1998,7,25.7,1,0,0,454337,0,0,0
1998,12,1/12/1998,7,30.1,9,0,10,454337,0.002201009,1,0
1999,1,1/01/1999,7,33.5,14,0,0,454337,0,0,0
1999,2,1/02/1999,7,31.8,9,0,0,454337,0,0,0
1999,3,1/03/1999,7,26.4,2,0,0,454337,0,0,0
1999,4,1/04/1999,7,22.0,0,0,0,454337,0,0,0
1999,5,1/05/1999,7,19.8,0,0,0,454337,0,0,0
1999,6,1/06/1999,7,15.9,0,0,0,454337,0,0,0
1999,7,1/07/1999,7,15.8,0,0,0,454337,0,0,0
1999,8,1/08/1999,7,17.1,0,0,0,454337,0,0,0
1999,9,1/09/1999,7,20.5,0,0,0,454337,0,0,0
1999,10,1/10/1999,7,23.6,0,0,0,454337,0,0,0
1999,11,1/11/1999,7,23.9,0,0,0,454337,0,0,0
1999,12,1/12/1999,7,27.4,4,0,0,454337,0,0,0
2000,1,1/01/2000,7,29.9,8,0,0,454337,0,0,0
2000,2,1/02/2000,7,33.6,11,0,0,454337,0,0,0
2000,3,1/03/2000,7,27.9,4,0,0,454337,0,0,0
2000,4,1/04/2000,7,23.2,0,0,0,454337,0,0,0
2000,5,1/05/2000,7,17.3,0,0,0,454337,0,0,0
2000,6,1/06/2000,7,15.0,0,0,0,454337,0,0,0
2000,7,1/07/2000,7,15.7,0,0,0,454337,0,0,0
2000,8,1/08/2000,7,15.6,0,0,0,454337,0,0,0
2000,9,1/09/2000,7,19.2,0,0,0,454337,0,0,0
2000,10,1/10/2000,7,21.2,0,0,0,454337,0,0,0
2000,11,1/11/2000,7,28.5,3,0,0,454337,0,0,0
2000,12,1/12/2000,7,31.2,5,0,0,454337,0,0,0
2001,1,1/01/2001,7,35.7,10,0,0,454337,0,0,0
2001,2,1/02/2001,7,33.1,9,0,0,454337,0,0,0
2001,3,1/03/2001,7,26.2,3,0,0,454337,0,0,0
2001,4,1/04/2001,7,22.9,0,0,0,454337,0,0,0
2001,5,1/05/2001,7,19.7,0,0,0,454337,0,0,0
2001,6,1/06/2001,7,17.4,0,0,0,454337,0,0,0
2001,7,1/07/2001,7,15.1,0,0,0,454337,0,0,0
2001,8,1/08/2001,7,15.9,0,0,0,454337,0,0,0
2001,9,1/09/2001,7,19.6,0,0,0,454337,0,0,0
2001,10,1/10/2001,7,18.4,0,0,0,454337,0,0,0
2001,11,1/11/2001,7,23.4,0,0,0,454337,0,0,0
2001,12,1/12/2001,7,25.4,1,0,0,454337,0,0,0
2002,1,1/01/2002,7,28.9,5,0,0,454337,0,0,0
2002,2,1/02/2002,7,27.9,3,0,0,454337,0,0,0
2002,3,1/03/2002,7,27.4,2,0,0,454337,0,0,0
2002,4,1/04/2002,7,25.8,0,0,0,454337,0,0,0
2002,5,1/05/2002,7,21.1,0,0,0,454337,0,0,0
2002,6,1/06/2002,7,15.9,0,0,0,454337,0,0,0
2002,7,1/07/2002,7,16.3,0,0,0,454337,0,0,0
2002,8,1/08/2002,7,16.8,0,0,0,454337,0,0,0
2002,9,1/09/2002,7,19.3,0,0,0,454337,0,0,0
2002,10,1/10/2002,7,22.4,0,0,0,454337,0,0,0
2002,11,1/11/2002,7,27.6,4,0,0,454337,0,0,0
2002,12,1/12/2002,7,29.8,10,0,0,454337,0,0,0
2003,1,1/01/2003,7,32.6,13,0,0,454337,0,0,0
2003,2,1/02/2003,7,30.2,3,0,11,454337,0.00242111,1,0
2003,3,1/03/2003,7,25.8,1,0,0,454337,0,0,0
2003,4,1/04/2003,7,23.8,0,0,0,454337,0,0,0
2003,5,1/05/2003,7,19.3,0,9,0,454337,0,0,0
2003,6,1/06/2003,7,15.5,0,0,0,454337,0,0,0
2003,7,1/07/2003,7,15.5,0,0,0,454337,0,0,0
2003,8,1/08/2003,7,15.1,0,0,0,454337,0,0,0
2003,9,1/09/2003,7,17.6,0,0,0,454337,0,0,0
2003,10,1/10/2003,7,18.9,0,0,0,454337,0,0,0
2003,11,1/11/2003,7,27.4,3,0,0,454337,0,0,0
2003,12,1/12/2003,7,30.8,7,0,0,454337,0,0,0
2004,1,1/01/2004,7,27.2,3,0,0,454337,0,0,0
2004,2,1/02/2004,7,33.9,13,0,0,454337,0,0,0
2004,3,1/03/2004,7,28.8,5,0,0,454337,0,0,0
2004,4,1/04/2004,7,24.7,2,0,0,454337,0,0,0
2004,5,1/05/2004,7,18.8,0,0,0,454337,0,0,0
2004,6,1/06/2004,7,15.9,0,0,0,454337,0,0,0
2004,7,1/07/2004,7,14.2,0,0,0,454337,0,0,0
2004,8,1/08/2004,7,16.3,0,0,0,454337,0,0,0
2004,9,1/09/2004,7,18.0,0,0,0,454337,0,0,0
2004,10,1/10/2004,7,24.8,1,0,0,454337,0,0,0
2004,11,1/11/2004,7,25.7,5,0,0,454337,0,0,0
2004,12,1/12/2004,7,28.2,4,0,0,454337,0,0,0
2005,1,1/01/2005,7,30.0,5,0,14,454337,0.003081413,1,0
2005,2,1/02/2005,7,28.2,4,0,0,454337,0,0,0
2005,3,1/03/2005,7,27.2,1,0,0,454337,0,0,0
2005,4,1/04/2005,7,26.5,1,0,0,454337,0,0,0
2005,5,1/05/2005,7,22.1,0,0,0,454337,0,0,0
2005,6,1/06/2005,7,17.3,0,0,0,454337,0,0,0
2005,7,1/07/2005,7,15.1,0,0,0,454337,0,0,0
2005,8,1/08/2005,7,17.1,0,0,0,454337,0,0,0
2005,9,1/09/2005,7,18.6,0,0,0,454337,0,0,0
2005,10,1/10/2005,7,20.8,0,0,0,454337,0,0,0
2005,11,1/11/2005,7,25.6,1,0,0,454337,0,0,0
2005,12,1/12/2005,7,28.7,6,0,0,454337,0,0,0
2006,1,1/01/2006,7,33.7,12,0,0,454337,0,0,0
2006,2,1/02/2006,7,28.6,2,0,0,454337,0,0,0
2006,3,1/03/2006,7,29.2,5,0,0,454337,0,0,0
2006,4,1/04/2006,7,20.4,0,0,0,454337,0,0,0
2006,5,1/05/2006,7,16.7,0,0,0,454337,0,0,0
2006,6,1/06/2006,7,15.2,0,0,0,454337,0,0,0
2006,7,1/07/2006,7,14.6,0,0,0,454337,0,0,0
2006,8,1/08/2006,7,18.2,0,0,0,454337,0,0,0
2006,9,1/09/2006,7,21.7,0,0,0,454337,0,0,0
2006,10,1/10/2006,7,25.6,2,0,0,454337,0,0,0
2006,11,1/11/2006,7,28.2,7,0,0,454337,0,0,0
2006,12,1/12/2006,7,29.2,8,0,38,454337,0.008363836,1,0
2007,1,1/01/2007,7,30.2,4,0,48,454337,0.010564845,1,0
2007,2,1/02/2007,7,33.8,10,0,0,454337,0,0,0
2007,3,1/03/2007,7,27.8,4,0,0,454337,0,0,0
2007,4,1/04/2007,7,24.6,0,0,0,454337,0,0,0
2007,5,1/05/2007,7,19.9,0,0,0,454337,0,0,0
2007,6,1/06/2007,7,14.1,0,0,0,454337,0,0,0
2007,7,1/07/2007,7,15.1,0,0,0,454337,0,0,0
2007,8,1/08/2007,7,18.0,0,0,0,454337,0,0,0
2007,9,1/09/2007,7,20.9,0,0,0,454337,0,0,0
2007,10,1/10/2007,7,24.3,1,0,0,454337,0,0,0
2007,11,1/11/2007,7,29.1,3,0,0,454337,0,0,0
2007,12,1/12/2007,7,30.1,9,0,1,454337,0.000220101,1,0
2008,1,1/01/2008,7,32.6,10,0,0,454337,0,0,0
2008,2,1/02/2008,7,28.4,6,0,0,454337,0,0,0
2008,3,1/03/2008,7,31.5,15,0,31,454337,0.006823129,1,0
2008,4,1/04/2008,7,22.8,0,0,0,454337,0,0,0
2008,5,1/05/2008,7,19.7,0,0,0,454337,0,0,0
2008,6,1/06/2008,7,16.4,0,54,0,454337,0,0,0
2008,7,1/07/2008,7,14.2,0,0,0,454337,0,0,0
2008,8,1/08/2008,7,14.0,0,0,0,454337,0,0,0
2008,9,1/09/2008,7,19.7,0,0,0,454337,0,0,0
2008,10,1/10/2008,7,24.6,1,0,0,454337,0,0,0
2008,11,1/11/2008,7,25.2,2,0,0,454337,0,0,0
2008,12,1/12/2008,7,26.1,0,0,0,454337,0,0,0
2009,1,1/01/2009,7,33.1,9,0,0,454337,0,0,0
2009,2,1/02/2009,7,32.2,10,0,54,454337,0.011885451,1,0
2009,3,1/03/2009,7,27.8,0,0,0,454337,0,0,0
2009,4,1/04/2009,7,23.1,1,0,0,454337,0,0,0
2009,5,1/05/2009,7,17.9,0,7,0,454337,0,0,0
2009,6,1/06/2009,7,16.0,0,0,0,454337,0,0,0
2009,7,1/07/2009,7,15.0,0,0,0,454337,0,0,0
2009,8,1/08/2009,7,17.4,0,0,0,454337,0,0,0
2009,9,1/09/2009,7,18.9,0,0,1,454337,0.000220101,1,0
2009,10,1/10/2009,7,21.5,0,61,0,454337,0,0,0
2009,11,1/11/2009,7,31.1,8,0,295,454337,0.064929777,1,0
2009,12,1/12/2009,7,29.7,7,0,7,454337,0.001540707,1,0
2010,1,1/01/2010,7,32.6,10,0,156,454337,0.034335746,1,0
2010,2,1/02/2010,7,32.3,8,0,14,454337,0.003081413,1,0
2010,3,1/03/2010,7,28.9,2,0,0,454337,0,0,0
2010,4,1/04/2010,7,24.3,0,106,0,454337,0,0,0
2010,5,1/05/2010,7,19.4,0,0,0,454337,0,0,0
2010,6,1/06/2010,7,15.4,0,0,0,454337,0,0,0
2010,7,1/07/2010,7,14.8,0,0,0,454337,0,0,0
2010,8,1/08/2010,7,14.3,0,0,0,454337,0,0,0
2010,9,1/09/2010,7,16.1,0,0,0,454337,0,0,0
2010,10,1/10/2010,7,21.5,0,0,0,454337,0,0,0
2010,11,1/11/2010,7,25.0,2,0,0,454337,0,0,0
2010,12,1/12/2010,7,27.2,3,0,26,454337,0.005722624,1,0
2011,1,1/01/2011,7,31.8,7,0,0,454337,0,0,0
2011,2,1/02/2011,7,29.8,7,0,0,454337,0,0,0
2011,3,1/03/2011,7,24.3,1,0,0,454337,0,0,0
2011,4,1/04/2011,7,22.8,0,0,0,454337,0,0,0
2011,5,1/05/2011,7,17.7,0,22,0,454337,0,0,0
2011,6,1/06/2011,7,15.9,0,0,0,454337,0,0,0
2011,7,1/07/2011,7,15.1,0,0,0,454337,0,0,0
2011,8,1/08/2011,7,17.6,0,0,0,454337,0,0,0
2011,9,1/09/2011,7,20.5,0,0,0,454337,0,0,0
2011,10,1/10/2011,7,21.8,0,0,0,454337,0,0,0
2011,11,1/11/2011,7,27.7,3,0,0,454337,0,0,0
2011,12,1/12/2011,7,28.3,2,0,29,454337,0.006382927,1,0
2012,1,1/01/2012,7,31.6,10,0,0,454337,0,0,0
2012,2,1/02/2012,7,29.0,7,0,0,454337,0,0,0
2012,3,1/03/2012,7,26.5,2,0,0,454337,0,0,0
2012,4,1/04/2012,7,25.1,0,0,0,454337,0,0,0
2012,5,1/05/2012,7,18.8,0,0,0,454337,0,0,0
2012,6,1/06/2012,7,15.0,0,0,0,454337,0,0,0
2012,7,1/07/2012,7,14.6,0,0,0,454337,0,0,0
2012,8,1/08/2012,7,15.3,0,0,0,454337,0,0,0
2012,9,1/09/2012,7,19.8,0,0,0,454337,0,0,0
2012,10,1/10/2012,7,24.0,1,0,0,454337,0,0,0
2012,11,1/11/2012,7,29.0,4,87,0,454337,0,0,0
2012,12,1/12/2012,7,29.4,6,0,10,454337,0.002201009,1,0
2013,1,1/01/2013,7,31.5,10,0,0,454337,0,0,0
2013,2,1/02/2013,7,31.7,10,0,0,454337,0,0,0
2013,3,1/03/2013,7,28.7,5,0,0,454337,0,0,0
2013,4,1/04/2013,7,24.1,0,85,0,454337,0,0,0
2013,5,1/05/2013,7,20.1,0,9,0,454337,0,0,0
2013,6,1/06/2013,7,15.8,0,0,0,454337,0,0,0
2013,7,1/07/2013,7,15.5,0,0,0,454337,0,0,0
2013,8,1/08/2013,7,16.6,0,0,0,454337,0,0,0
2013,9,1/09/2013,7,21.6,0,0,0,454337,0,0,0
2013,10,1/10/2013,7,23.0,1,0,0,454337,0,0,0
2013,11,1/11/2013,7,26.2,3,0,40,454337,0.008804038,1,0
2013,12,1/12/2013,7,29.4,6,0,0,454337,0,0,0
2014,1,1/01/2014,7,33.4,12,0,23682,454337,5.212430421,1,1
2014,2,1/02/2014,7,30.2,8,0,0,454337,0,0,0
2014,3,1/03/2014,7,27.8,3,0,0,454337,0,0,0
2014,4,1/04/2014,7,22.3,1,50,0,454337,0,0,0
2014,5,1/05/2014,7,20.2,0,0,0,454337,0,0,0
2014,6,1/06/2014,7,15.5,0,0,0,454337,0,0,0
2014,7,1/07/2014,7,14.6,0,0,0,454337,0,0,0
2014,8,1/08/2014,7,16.7,0,0,0,454337,0,0,0
2014,9,1/09/2014,7,20.3,0,27,0,454337,0,0,0
2014,10,1/10/2014,7,27.0,2,29,0,454337,0,0,0
2014,11,1/11/2014,7,27.6,4,0,32,454337,0.00704323,1,0
2014,12,1/12/2014,7,27.8,2,0,874,454337,0.19236822,1,0
2015,1,1/01/2015,7,28.7,6,0,0,454337,0,0,0
2015,2,1/02/2015,7,33.4,14,0,0,454337,0,0,0
2015,3,1/03/2015,7,26.1,0,4,0,454337,0,0,0
2015,4,1/04/2015,7,20.5,0,0,0,454337,0,0,0
2015,5,1/05/2015,7,17.9,0,0,0,454337,0,0,0
2015,6,1/06/2015,7,15.6,0,0,0,454337,0,0,0
2015,7,1/07/2015,7,14.4,0,0,0,454337,0,0,0
2015,8,1/08/2015,7,15.3,0,0,0,454337,0,0,0
2015,9,1/09/2015,7,18.9,0,0,0,454337,0,0,0
2015,10,1/10/2015,7,28.1,3,44,0,454337,0,0,0
2015,11,1/11/2015,7,27.8,7,48,78253,454337,17.22355872,1,1
2015,12,1/12/2015,7,32.8,15,0,0,454337,0,0,0
2016,1,1/01/2016,7,31.8,10,0,0,454337,0,0,0
2016,2,1/02/2016,7,29.6,3,0,0,454337,0,0,0
2016,3,1/03/2016,7,28.8,4,0,0,454337,0,0,0
2016,4,1/04/2016,7,25.0,0,37,0,454337,0,0,0
1955,1,1/01/1955,8,,,0,0,1901137,0,0,0
1955,2,1/02/1955,8,,,0,0,1901137,0,0,0
1955,3,1/03/1955,8,,,0,0,1901137,0,0,0
1955,4,1/04/1955,8,,,0,0,1901137,0,0,0
1955,5,1/05/1955,8,,,0,0,1901137,0,0,0
1955,6,1/06/1955,8,,,0,0,1901137,0,0,0
1955,7,1/07/1955,8,,,0,0,1901137,0,0,0
1955,8,1/08/1955,8,,,0,0,1901137,0,0,0
1955,9,1/09/1955,8,,,0,0,1901137,0,0,0
1955,10,1/10/1955,8,,,0,0,1901137,0,0,0
1955,11,1/11/1955,8,,,0,0,1901137,0,0,0
1955,12,1/12/1955,8,,,0,7906,1901137,0.415856406,1,0
1956,1,1/01/1956,8,,,0,0,1901137,0,0,0
1956,2,1/02/1956,8,,,0,939,1901137,0.049391496,1,0
1956,3,1/03/1956,8,,,0,0,1901137,0,0,0
1956,4,1/04/1956,8,,,0,0,1901137,0,0,0
1956,5,1/05/1956,8,,,0,0,1901137,0,0,0
1956,6,1/06/1956,8,,,0,0,1901137,0,0,0
1956,7,1/07/1956,8,,,0,0,1901137,0,0,0
1956,8,1/08/1956,8,,,0,0,1901137,0,0,0
1956,9,1/09/1956,8,,,0,0,1901137,0,0,0
1956,10,1/10/1956,8,,,0,0,1901137,0,0,0
1956,11,1/11/1956,8,,,0,0,1901137,0,0,0
1956,12,1/12/1956,8,,,0,0,1901137,0,0,0
1957,1,1/01/1957,8,23.68064516,1,0,0,1901137,0,0,0
1957,2,1/02/1957,8,23.19642857,0,0,0,1901137,0,0,0
1957,3,1/03/1957,8,22.13448276,0,0,0,1901137,0,0,0
1957,4,1/04/1957,8,19.93666667,0,0,0,1901137,0,0,0
1957,5,1/05/1957,8,17.83870968,0,0,0,1901137,0,0,0
1957,6,1/06/1957,8,17.72666667,0,0,0,1901137,0,0,0
1957,7,1/07/1957,8,13.98064516,0,0,0,1901137,0,0,0
1957,8,1/08/1957,8,15.01935484,0,0,0,1901137,0,0,0
1957,9,1/09/1957,8,16.10333333,0,0,0,1901137,0,0,0
1957,10,1/10/1957,8,18.76,0,0,0,1901137,0,0,0
1957,11,1/11/1957,8,21.07333333,0,0,0,1901137,0,0,0
1957,12,1/12/1957,8,23.4,0,0,0,1901137,0,0,0
1958,1,1/01/1958,8,23.76129032,0,0,0,1901137,0,0,0
1958,2,1/02/1958,8,24.06296296,0,0,2751,1901137,0.14470288,1,0
1958,3,1/03/1958,8,21.61935484,0,0,0,1901137,0,0,0
1958,4,1/04/1958,8,21.15666667,0,0,0,1901137,0,0,0
1958,5,1/05/1958,8,18.80967742,0,0,0,1901137,0,0,0
1958,6,1/06/1958,8,14.49666667,0,0,0,1901137,0,0,0
1958,7,1/07/1958,8,14.37096774,0,0,0,1901137,0,0,0
1958,8,1/08/1958,8,14.9516129,0,0,0,1901137,0,0,0
1958,9,1/09/1958,8,15.58666667,0,0,0,1901137,0,0,0
1958,10,1/10/1958,8,18.11290323,1,0,0,1901137,0,0,0
1958,11,1/11/1958,8,21.20666667,0,0,0,1901137,0,0,0
1958,12,1/12/1958,8,21.57419355,0,0,8966,1901137,0.471612514,1,0
1959,1,1/01/1959,8,26.22580645,2,0,0,1901137,0,0,0
1959,2,1/02/1959,8,24.37777778,0,0,0,1901137,0,0,0
1959,3,1/03/1959,8,23.32580645,0,0,0,1901137,0,0,0
1959,4,1/04/1959,8,20.99,0,0,0,1901137,0,0,0
1959,5,1/05/1959,8,18.12580645,0,0,0,1901137,0,0,0
1959,6,1/06/1959,8,16.45333333,0,0,0,1901137,0,0,0
1959,7,1/07/1959,8,15.28064516,0,0,0,1901137,0,0,0
1959,8,1/08/1959,8,16.62580645,0,0,0,1901137,0,0,0
1959,9,1/09/1959,8,16.15333333,0,0,0,1901137,0,0,0
1959,10,1/10/1959,8,18.51612903,0,0,0,1901137,0,0,0
1959,11,1/11/1959,8,22.32,0,0,0,1901137,0,0,0
1959,12,1/12/1959,8,21.72580645,0,0,0,1901137,0,0,0
1960,1,1/01/1960,8,26.48,3,0,0,1901137,0,0,0
1960,2,1/02/1960,8,23.44482759,0,0,0,1901137,0,0,0
1960,3,1/03/1960,8,23.81612903,0,0,0,1901137,0,0,0
1960,4,1/04/1960,8,19.01,0,0,0,1901137,0,0,0
1960,5,1/05/1960,8,15.48928571,0,0,0,1901137,0,0,0
1960,6,1/06/1960,8,14.42666667,0,0,0,1901137,0,0,0
1960,7,1/07/1960,8,13.83548387,0,0,0,1901137,0,0,0
1960,8,1/08/1960,8,14.20967742,0,0,0,1901137,0,0,0
1960,9,1/09/1960,8,15.39,0,0,0,1901137,0,0,0
1960,10,1/10/1960,8,22.76551724,0,0,0,1901137,0,0,0
1960,11,1/11/1960,8,19.44333333,0,0,0,1901137,0,0,0
1960,12,1/12/1960,8,25.76774194,3,0,5077,1901137,0.267050718,1,0
1961,1,1/01/1961,8,28.36451613,2,0,3817,1901137,0.200774589,1,0
1961,2,1/02/1961,8,25.575,0,0,0,1901137,0,0,0
1961,3,1/03/1961,8,23.56129032,0,0,0,1901137,0,0,0
1961,4,1/04/1961,8,20.22,0,0,0,1901137,0,0,0
1961,5,1/05/1961,8,18.40645161,0,0,0,1901137,0,0,0
1961,6,1/06/1961,8,16.63,0,0,0,1901137,0,0,0
1961,7,1/07/1961,8,14.84516129,0,0,0,1901137,0,0,0
1961,8,1/08/1961,8,15.30967742,0,0,0,1901137,0,0,0
1961,9,1/09/1961,8,18.24333333,0,0,0,1901137,0,0,0
1961,10,1/10/1961,8,21.01290323,0,0,0,1901137,0,0,0
1961,11,1/11/1961,8,21.99666667,0,0,0,1901137,0,0,0
1961,12,1/12/1961,8,24.39032258,1,0,0,1901137,0,0,0
1962,1,1/01/1962,8,25.16451613,1,0,0,1901137,0,0,0
1962,2,1/02/1962,8,24.9,1,0,0,1901137,0,0,0
1962,3,1/03/1962,8,23.40322581,0,0,0,1901137,0,0,0
1962,4,1/04/1962,8,21.04,0,0,0,1901137,0,0,0
1962,5,1/05/1962,8,16.97096774,0,0,0,1901137,0,0,0
1962,6,1/06/1962,8,16.8,0,0,0,1901137,0,0,0
1962,7,1/07/1962,8,15.54193548,0,0,0,1901137,0,0,0
1962,8,1/08/1962,8,15.6516129,0,0,0,1901137,0,0,0
1962,9,1/09/1962,8,17.34333333,0,0,0,1901137,0,0,0
1962,10,1/10/1962,8,18.03225806,0,0,0,1901137,0,0,0
1962,11,1/11/1962,8,22.77,1,0,0,1901137,0,0,0
1962,12,1/12/1962,8,22.71935484,0,0,1,1901137,5.26001E-05,1,0
1963,1,1/01/1963,8,,0,0,0,1901137,0,0,0
1963,2,1/02/1963,8,24.23928571,0,0,0,1901137,0,0,0
1963,3,1/03/1963,8,22.54193548,0,0,0,1901137,0,0,0
1963,4,1/04/1963,8,19.97586207,0,0,0,1901137,0,0,0
1963,5,1/05/1963,8,16.95,0,0,0,1901137,0,0,0
1963,6,1/06/1963,8,15.62333333,0,0,0,1901137,0,0,0
1963,7,1/07/1963,8,14.02258065,0,0,0,1901137,0,0,0
1963,8,1/08/1963,8,15.04193548,0,0,0,1901137,0,0,0
1963,9,1/09/1963,8,17.33448276,0,0,0,1901137,0,0,0
1963,10,1/10/1963,8,20.14193548,0,0,0,1901137,0,0,0
1963,11,1/11/1963,8,21.80666667,0,0,0,1901137,0,0,0
1963,12,1/12/1963,8,22.96666667,0,0,0,1901137,0,0,0
1964,1,1/01/1964,8,24.33225806,0,0,0,1901137,0,0,0
1964,2,1/02/1964,8,22.47586207,0,0,1192,1901137,0.062699322,1,0
1964,3,1/03/1964,8,22.91935484,0,0,0,1901137,0,0,0
1964,4,1/04/1964,8,20.48666667,0,0,0,1901137,0,0,0
1964,5,1/05/1964,8,17.89354839,0,0,0,1901137,0,0,0
1964,6,1/06/1964,8,15.80333333,0,0,0,1901137,0,0,0
1964,7,1/07/1964,8,14.80645161,0,0,0,1901137,0,0,0
1964,8,1/08/1964,8,15.59032258,0,0,0,1901137,0,0,0
1964,9,1/09/1964,8,17.19,0,0,0,1901137,0,0,0
1964,10,1/10/1964,8,17.93548387,0,0,0,1901137,0,0,0
1964,11,1/11/1964,8,21.23333333,0,0,0,1901137,0,0,0
1964,12,1/12/1964,8,20.17096774,0,0,4630,1901137,0.243538472,1,0
1965,1,1/01/1965,8,24.34193548,1,0,0,1901137,0,0,0
1965,2,1/02/1965,8,25.80714286,0,0,0,1901137,0,0,0
1965,3,1/03/1965,8,24.05,0,0,0,1901137,0,0,0
1965,4,1/04/1965,8,19.41,0,0,0,1901137,0,0,0
1965,5,1/05/1965,8,17.74516129,0,0,0,1901137,0,0,0
1965,6,1/06/1965,8,15.36666667,0,0,0,1901137,0,0,0
1965,7,1/07/1965,8,14.30967742,0,0,0,1901137,0,0,0
1965,8,1/08/1965,8,14.99354839,0,0,0,1901137,0,0,0
1965,9,1/09/1965,8,16.91333333,0,0,0,1901137,0,0,0
1965,10,1/10/1965,8,20.79032258,0,0,0,1901137,0,0,0
1965,11,1/11/1965,8,19.97272727,0,0,0,1901137,0,0,0
1965,12,1/12/1965,8,25.25806452,0,0,0,1901137,0,0,0
1966,1,1/01/1966,8,25.59354839,1,0,0,1901137,0,0,0
1966,2,1/02/1966,8,24.975,0,0,0,1901137,0,0,0
1966,3,1/03/1966,8,23.51290323,0,0,0,1901137,0,0,0
1966,4,1/04/1966,8,20.77333333,0,0,0,1901137,0,0,0
1966,5,1/05/1966,8,18.25806452,0,0,0,1901137,0,0,0
1966,6,1/06/1966,8,15.43666667,0,0,0,1901137,0,0,0
1966,7,1/07/1966,8,14.37096774,0,0,0,1901137,0,0,0
1966,8,1/08/1966,8,14.41612903,0,0,0,1901137,0,0,0
1966,9,1/09/1966,8,15.9,0,0,0,1901137,0,0,0
1966,10,1/10/1966,8,17.56129032,0,0,0,1901137,0,0,0
1966,11,1/11/1966,8,22.15,0,0,0,1901137,0,0,0
1966,12,1/12/1966,8,21.29354839,0,0,0,1901137,0,0,0
1967,1,1/01/1967,8,23.2483871,0,0,0,1901137,0,0,0
1967,2,1/02/1967,8,23.69285714,1,0,0,1901137,0,0,0
1967,3,1/03/1967,8,21.64193548,0,0,0,1901137,0,0,0
1967,4,1/04/1967,8,21.00666667,0,0,0,1901137,0,0,0
1967,5,1/05/1967,8,18.68709677,0,0,0,1901137,0,0,0
1967,6,1/06/1967,8,16.57666667,0,0,0,1901137,0,0,0
1967,7,1/07/1967,8,15.2483871,0,0,0,1901137,0,0,0
1967,8,1/08/1967,8,15.21428571,0,0,0,1901137,0,0,0
1967,9,1/09/1967,8,17.01724138,0,0,0,1901137,0,0,0
1967,10,1/10/1967,8,19.80588235,0,0,0,1901137,0,0,0
1967,11,1/11/1967,8,21.73529412,0,0,0,1901137,0,0,0
1967,12,1/12/1967,8,20.23571429,0,0,0,1901137,0,0,0
1968,1,1/01/1968,8,25.71,0,0,0,1901137,0,0,0
1968,2,1/02/1968,8,26.21724138,0,0,0,1901137,0,0,0
1968,3,1/03/1968,8,23.20967742,0,0,0,1901137,0,0,0
1968,4,1/04/1968,8,21.58333333,0,0,0,1901137,0,0,0
1968,5,1/05/1968,8,16.57096774,0,0,0,1901137,0,0,0
1968,6,1/06/1968,8,15.14666667,0,0,0,1901137,0,0,0
1968,7,1/07/1968,8,13.97741935,0,0,0,1901137,0,0,0
1968,8,1/08/1968,8,14.3862069,0,0,0,1901137,0,0,0
1968,9,1/09/1968,8,16.33214286,0,0,0,1901137,0,0,0
1968,10,1/10/1968,8,19.17419355,0,0,0,1901137,0,0,0
1968,11,1/11/1968,8,19.53333333,0,0,0,1901137,0,0,0
1968,12,1/12/1968,8,21.7516129,0,0,1128,1901137,0.059332915,1,0
1969,1,1/01/1969,8,25.78709677,1,0,0,1901137,0,0,0
1969,2,1/02/1969,8,23.33571429,0,0,0,1901137,0,0,0
1969,3,1/03/1969,8,22.14193548,0,0,0,1901137,0,0,0
1969,4,1/04/1969,8,20.53666667,0,0,0,1901137,0,0,0
1969,5,1/05/1969,8,16.87777778,0,0,0,1901137,0,0,0
1969,6,1/06/1969,8,15.31,0,0,0,1901137,0,0,0
1969,7,1/07/1969,8,15.5,0,0,0,1901137,0,0,0
1969,8,1/08/1969,8,15.60322581,0,0,0,1901137,0,0,0
1969,9,1/09/1969,8,15.25666667,0,0,0,1901137,0,0,0
1969,10,1/10/1969,8,18.02258065,0,0,476,1901137,0.025037649,1,0
1969,11,1/11/1969,8,19.87666667,0,0,0,1901137,0,0,0
1969,12,1/12/1969,8,21.15483871,0,0,584,1901137,0.03071846,1,0
1970,1,1/01/1970,8,22.42258065,0,0,30,1901137,0.001578003,1,0
